%time,field.header.seq,field.header.stamp,field.header.frame_id,field.ns,field.id,field.type,field.action,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.scale.x,field.scale.y,field.scale.z,field.color.r,field.color.g,field.color.b,field.color.a,field.lifetime,field.frame_locked,field.points0.x,field.points0.y,field.points0.z,field.text,field.mesh_resource,field.mesh_use_embedded_materials
1555597513817046857,674,1555597513816425085,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00943100918084,0.0214911513031,0.409000009298,,,0
1555597513864248400,675,1555597513863023042,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00854558218271,0.028568027541,0.409000009298,,,0
1555597513919317529,676,1555597513918662071,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00852468889207,0.0311455223709,0.408000022173,,,0
1555597513981474989,677,1555597513980850934,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00854558218271,0.0338756889105,0.409000009298,,,0
1555597514046051254,678,1555597514045437097,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00940795056522,0.0417348854244,0.408000022173,,,0
1555597514087853482,679,1555597514086867094,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00940795056522,0.0505593568087,0.408000022173,,,0
1555597514150092310,680,1555597514149518013,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00764142628759,0.0514418072999,0.408000022173,,,0
1555597514191926504,681,1555597514191375970,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00293597299606,0.0615750588477,0.405000030994,,,0
1555597514246414114,682,1555597514245639085,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0037939127069,0.0603993535042,0.403000026941,,,0
1555597514297877018,683,1555597514297096014,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0046895085834,0.0624510161579,0.405000030994,,,0
1555597514354553132,684,1555597514353949069,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00555253215134,0.0631706118584,0.404000014067,,,0
1555597514405823601,685,1555597514405184984,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00731981126592,0.0633269771934,0.405000030994,,,0
1555597514457619562,686,1555597514456990003,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00817634072155,0.0631706118584,0.404000014067,,,0
1555597514521210504,687,1555597514520502090,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00907334685326,0.0642029345036,0.405000030994,,,0
1555597514567850206,688,1555597514567251920,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0108268819749,0.0650788918138,0.405000030994,,,0
1555597514611353421,689,1555597514610682010,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0160874892026,0.0668308138847,0.405000030994,,,0
1555597514674945478,690,1555597514674113988,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0178410243243,0.0668308138847,0.405000030994,,,0
1555597514732537425,691,1555597514731399059,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.023101631552,0.0677067711949,0.405000030994,,,0
1555597514789269301,692,1555597514788770914,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0257319323719,0.0677067711949,0.405000030994,,,0
1555597514850560105,693,1555597514849636077,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0318693071604,0.065954849124,0.405000030994,,,0
1555597514898625030,694,1555597514897912025,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0336228422821,0.0615750588477,0.405000030994,,,0
1555597514955484075,695,1555597514954667091,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0347551628947,0.0629136189818,0.408000022173,,,0
1555597515008523161,696,1555597515007630109,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0457842610776,0.0640444085002,0.404000014067,,,0
1555597515061214983,697,1555597515060677051,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0552677549422,0.0647575110197,0.403000026941,,,0
1555597515125358928,698,1555597515124710083,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0564188063145,0.0624510161579,0.405000030994,,,0
1555597515190343902,699,1555597515189789056,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0616794116795,0.0598231442273,0.405000030994,,,0
1555597515244262852,700,1555597515238673925,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0635895654559,0.0547021217644,0.40600001812,,,0
1555597515289809102,701,1555597515289194107,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0637461915612,0.0513157211244,0.407000005245,,,0
1555597515338258461,702,1555597515337629079,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0628650933504,0.0477945841849,0.407000005245,,,0
1555597515399013882,703,1555597515397761106,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0647860765457,0.0443822294474,0.408000022173,,,0
1555597515450441666,704,1555597515449911117,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0659912526608,0.0392791517079,0.410000026226,,,0
1555597515508056281,705,1555597515507457017,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0679317191243,0.0358192101121,0.411000013351,,,0
1555597515564052227,706,1555597515563266038,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0672050863504,0.0341241694987,0.412000030279,,,0
1555597515614662215,707,1555597515613934040,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0689889267087,0.0305597744882,0.412000030279,,,0
1555597515663580645,708,1555597515662803888,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0689889267087,0.0216487888247,0.412000030279,,,0
1555597515717244616,709,1555597515716654062,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0689889267087,0.0189754925668,0.412000030279,,,0
1555597515775081804,710,1555597515774327993,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0672050863504,0.0180843938142,0.412000030279,,,0
1555597515828772279,711,1555597515827996969,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0673682019114,0.0127687193453,0.413000017405,,,0
1555597515882847115,712,1555597515882311105,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0664741173387,0.00830241292715,0.413000017405,,,0
1555597515935340580,713,1555597515934346914,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0660563930869,0.00386397121474,0.416000008583,,,0
1555597515999003004,714,1555597515998359918,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0649991855025,0.000264334579697,0.415000021458,,,0
1555597516053205994,715,1555597516052555084,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0614055208862,-0.00242842664011,0.415000021458,,,0
1555597516101666504,716,1555597516101057052,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0520195513964,-0.00879550352693,0.419000029564,,,0
1555597516177908917,717,1555597516177170038,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0494159832597,-0.0169921070337,0.420000016689,,,0
1555597516233550402,718,1555597516232994079,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0395081825554,-0.0215853862464,0.421000033617,,,0
1555597516287651098,719,1555597516286794900,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0385050922632,-0.0197173114866,0.420000016689,,,0
1555597516348607053,720,1555597516347945928,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0384134165943,-0.0196703653783,0.419000029564,,,0
1555597516415364882,721,1555597516414836883,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0375063419342,-0.0205766037107,0.419000029564,,,0
1555597516468105184,722,1555597516467329978,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0355218201876,-0.0177726484835,0.417000025511,,,0
1555597516526420968,723,1555597516525798082,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0355218201876,-0.0177726484835,0.417000025511,,,0
1555597516583262987,724,1555597516582710027,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0346190743148,-0.0150669096038,0.417000025511,,,0
1555597516636014369,725,1555597516634484052,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0336354710162,-0.0141310263425,0.416000008583,,,0
1555597516692976341,726,1555597516692435026,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0335546173155,-0.0149946464226,0.415000021458,,,0
1555597516749267961,727,1555597516748727083,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0335546173155,-0.0140970582142,0.415000021458,,,0
1555597516798123319,728,1555597516797548055,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0345360562205,-0.0132312774658,0.416000008583,,,0
1555597516843137646,729,1555597516842535018,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0336354710162,-0.0132312774658,0.416000008583,,,0
1555597516895660592,730,1555597516894777059,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0337163284421,-0.0132630839944,0.417000025511,,,0
1555597516940139062,731,1555597516939306974,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0336354710162,-0.0132312774658,0.416000008583,,,0
1555597516985049143,732,1555597516984539985,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0335546173155,-0.0131994718686,0.415000021458,,,0
1555597517046880987,733,1555597517046139001,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0337163284421,-0.0141649963334,0.417000025511,,,0
1555597517096156128,734,1555597517095377922,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0328135825694,-0.0141649963334,0.417000025511,,,0
1555597517161772270,735,1555597517160933017,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0328135825694,-0.0141649963334,0.417000025511,,,0
1555597517222556948,736,1555597517222023010,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0336354710162,-0.0141310263425,0.416000008583,,,0
1555597517265875997,737,1555597517264624118,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0328135825694,-0.0141649963334,0.417000025511,,,0
1555597517325547132,738,1555597517324791908,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0328135825694,-0.0150669096038,0.417000025511,,,0
1555597517380917569,739,1555597517380187988,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0328922718763,-0.0169111918658,0.418000012636,,,0
1555597517441246876,740,1555597517440221071,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0328135825694,-0.0159688219428,0.417000025511,,,0
1555597517497875617,741,1555597517497060060,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0328922718763,-0.0151030411944,0.418000012636,,,0
1555597517554331575,742,1555597517553744077,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319873616099,-0.0141989644617,0.418000012636,,,0
1555597517603198319,743,1555597517602539062,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319108366966,-0.0132630839944,0.417000025511,,,0
1555597517656899640,744,1555597517655735969,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319108366966,-0.0132630839944,0.417000025511,,,0
1555597517702909457,745,1555597517702217102,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319108366966,-0.0132630839944,0.417000025511,,,0
1555597517756810677,746,1555597517756304979,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310824494809,-0.0178152676672,0.418000012636,,,0
1555597517805559013,747,1555597517804959058,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310824494809,-0.0178152676672,0.418000012636,,,0
1555597517859377526,748,1555597517858417034,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0168707352132,0.417000025511,,,0
1555597517917157989,749,1555597517916626930,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0168707352132,0.417000025511,,,0
1555597517960903139,750,1555597517959362983,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319108366966,-0.0177726484835,0.417000025511,,,0
1555597518011524190,751,1555597518010871887,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0177726484835,0.417000025511,,,0
1555597518059943648,752,1555597518059308052,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319873616099,-0.0178152676672,0.418000012636,,,0
1555597518114931234,753,1555597518114363908,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0177726484835,0.417000025511,,,0
1555597518170116320,754,1555597518169559001,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319108366966,-0.0177726484835,0.417000025511,,,0
1555597518235682696,755,1555597518234891891,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0177726484835,0.417000025511,,,0
1555597518299047899,756,1555597518298161983,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0177726484835,0.417000025511,,,0
1555597518355266488,757,1555597518354707956,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0320638865232,-0.0178578887135,0.419000029564,,,0
1555597518403059692,758,1555597518402225971,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0177726484835,0.417000025511,,,0
1555597518449605431,759,1555597518448699951,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0301775392145,-0.0132948895916,0.418000012636,,,0
1555597518504024064,760,1555597518503210067,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310824494809,-0.0178152676672,0.418000012636,,,0
1555597518560506918,761,1555597518559801101,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310824494809,-0.0178152676672,0.418000012636,,,0
1555597518618335232,762,1555597518617732048,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319873616099,-0.0169111918658,0.418000012636,,,0
1555597518667762884,763,1555597518667167901,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319873616099,-0.0169111918658,0.418000012636,,,0
1555597518712506774,764,1555597518711841106,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310824494809,-0.0169111918658,0.418000012636,,,0
1555597518763979060,765,1555597518763365983,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310824494809,-0.0169111918658,0.418000012636,,,0
1555597518808842809,766,1555597518808325052,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310824494809,-0.0169111918658,0.418000012636,,,0
1555597518851410070,767,1555597518850915908,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0311568100005,-0.0169516485184,0.419000029564,,,0
1555597518914224409,768,1555597518913537979,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0177726484835,0.417000025511,,,0
1555597518967124373,769,1555597518966161012,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0177726484835,0.417000025511,,,0
1555597519035184766,770,1555597519034178018,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0311568100005,-0.0178578887135,0.419000029564,,,0
1555597519093833380,771,1555597519093123912,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0319873616099,-0.0178152676672,0.418000012636,,,0
1555597519154325157,772,1555597519153590917,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0168707352132,0.417000025511,,,0
1555597519230877078,773,1555597519229943990,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0310080908239,-0.0168707352132,0.417000025511,,,0
